transaction_amount,transaction_time,merchant_category,payment_method,device_type,location_mismatch,failed_login_attempts,unusual_spending_score,transaction_frequency,account_age_days,is_international,risk_flag
18.054312059090904,1,Entertainment,Credit Card,Desktop,0,0,15.404283293281285,1,529,0,0
374.18808153697853,20,Entertainment,Credit Card,Desktop,0,0,24.354618970681063,7,1400,0,0
333.11107963003946,14,Entertainment,Debit Card,Mobile,0,1,12.797628926759241,3,3192,0,0
143.72952181075556,4,Online,Credit Card,Desktop,0,0,28.802695091897824,2,2732,0,0
185.1982149926346,5,Retail,Bank Transfer,Mobile,0,0,52.384152248758596,4,2982,0,0
533.2994687365275,16,Entertainment,Debit Card,Mobile,0,0,92.80765780663964,5,964,0,1
27.47141665074898,7,Food,Debit Card,Mobile,0,0,39.658169971668315,3,879,0,0
314.1292143510113,18,Online,Credit Card,Mobile,0,0,98.78928862975775,4,1521,0,0
89.34220426983181,4,Retail,Digital Wallet,Mobile,0,0,39.92362193485939,4,193,0,0
84.69563903183389,22,Retail,Credit Card,Desktop,0,0,58.90275941118834,3,1151,0,0
479.6330555961571,18,Entertainment,Credit Card,Mobile,0,0,96.47665037164704,2,2156,1,0
397.624904696409,13,Online,Digital Wallet,Desktop,1,0,60.15876864655706,5,773,0,1
394.05289080019156,9,Retail,Digital Wallet,Mobile,0,0,38.69011181639059,1,133,0,0
541.6436421462987,12,Food,Credit Card,Desktop,0,0,52.55294205912093,1,2543,0,0
156.30115248982773,21,Retail,Credit Card,Mobile,0,0,54.37608208317949,2,2672,1,0
354.5858913884892,4,Other,Credit Card,Mobile,0,1,10.505311294009534,1,691,0,0
56.91997302196319,6,Retail,Digital Wallet,Mobile,0,0,40.46475997927772,3,3261,0,0
247.24990574653265,9,Retail,Bank Transfer,Tablet,0,0,52.635228216294074,2,3366,0,0
110.95708368969463,10,Retail,Credit Card,Mobile,0,0,77.92601715458535,5,1290,0,0
179.09878949781546,2,Food,Debit Card,Mobile,0,0,0.6039988356817183,6,1270,0,0
328.5471076310741,12,Retail,Debit Card,Mobile,0,0,81.38921592146963,0,1049,0,0
95.46620497004176,1,Online,Credit Card,Mobile,0,0,27.02094028869172,3,941,0,0
777.7161827056381,3,Online,Debit Card,Mobile,0,1,71.53925693473965,3,249,0,0
151.8052144499106,2,Retail,Credit Card,Mobile,0,0,77.23488404435574,1,1320,0,0
214.25658383631963,14,Entertainment,Debit Card,Mobile,0,0,85.96300858312931,0,508,0,0
497.43326205002035,3,Retail,Credit Card,Desktop,0,0,95.18597150866441,2,2591,0,0
387.4988081888808,22,Travel,Debit Card,Mobile,0,0,90.00125910583859,1,3483,0,0
337.23594511564653,20,Retail,Credit Card,Mobile,0,1,63.31876969046151,2,2735,0,0
338.503652779284,3,Retail,Credit Card,Desktop,0,0,72.54513533878566,0,829,0,0
146.3259681459256,14,Entertainment,Credit Card,Mobile,1,0,70.21197550409396,4,830,0,0
119.17631144574946,5,Retail,Debit Card,Mobile,0,0,51.78771061590714,3,1838,0,0
172.7413674581179,22,Online,Credit Card,Desktop,0,0,76.8595480955833,3,3391,0,0
53.148513453633505,4,Entertainment,Debit Card,Mobile,0,1,45.29674727876768,2,2500,0,0
442.53592002532537,11,Online,Credit Card,Mobile,0,0,81.99640589588509,3,2421,0,0
105.8827855493584,6,Online,Debit Card,Desktop,0,0,74.37997269017754,2,3155,0,0
97.64915903775346,2,Online,Credit Card,Unknown,0,0,48.981764918439985,0,1908,0,0
53.58424750410197,6,Food,Credit Card,Mobile,0,0,51.41391385793786,1,2409,0,0
273.8794362826873,11,Food,Credit Card,Desktop,0,0,64.11225821332025,5,1683,0,0
19.11736584119248,14,Travel,Credit Card,Mobile,0,0,33.30819304333382,5,1808,0,0
96.66611866992943,18,Online,Debit Card,Mobile,1,0,55.60539567125494,2,3601,0,0
223.1061634475737,5,Food,Debit Card,Desktop,0,0,89.99337832597242,5,1863,0,1
223.48997133261685,7,Online,Credit Card,Tablet,1,0,31.104423977924355,5,1494,0,0
2.0829526113389285,5,Retail,Debit Card,Mobile,1,1,68.94104895768307,1,3075,0,0
8.688508314503169,2,Travel,Credit Card,Mobile,0,0,3.9851443700400613,3,3571,0,0
219.6149812072909,4,Travel,Credit Card,Desktop,0,0,12.819169102831207,2,353,0,0
284.42530244919726,8,Online,Debit Card,Mobile,0,0,88.50038484732688,0,118,0,0
272.23913231296655,23,Retail,Credit Card,Mobile,0,1,90.33204125735718,2,1265,0,0
65.5332663757308,15,Food,Debit Card,Unknown,0,1,56.87603744020898,2,1431,0,0
85.96585448644582,21,Food,Digital Wallet,Mobile,0,1,59.696042022138684,0,1616,0,0
243.27226967940138,15,Retail,Credit Card,Desktop,0,1,40.96865094434749,4,3147,0,0
592.6068650848656,8,Food,Debit Card,Mobile,0,0,59.673291303232226,4,1818,0,0
407.2978869606058,17,Food,Digital Wallet,Mobile,0,0,87.57248046530262,4,98,0,0
102.01844101097187,12,Retail,Credit Card,Mobile,0,0,15.457494523765059,3,3597,0,0
144.29513762919336,10,Food,Credit Card,Mobile,0,0,50.05524231244569,3,453,0,0
150.75880939134265,9,Other,Credit Card,Mobile,0,0,87.61146836957832,0,942,0,0
144.44605920228304,9,Other,Debit Card,Desktop,0,0,7.098397359384345,6,3101,0,0
63.40240832395864,5,Food,Debit Card,Desktop,0,0,20.119665345805203,4,1604,1,0
246.81556810142683,15,Food,Debit Card,Desktop,0,0,51.28550720211788,1,1103,0,0
98.16928306569689,11,Retail,Debit Card,Desktop,0,0,61.74591839581227,5,98,0,0
305.8039542723517,3,Other,Debit Card,Mobile,0,0,70.71438601320507,4,2061,0,0
609.8216739007734,4,Retail,Credit Card,Unknown,0,0,18.495774836637747,2,2192,0,0
117.37195546294272,1,Food,Digital Wallet,Mobile,0,0,59.78508908390514,1,1905,0,0
270.51351662968244,18,Retail,Credit Card,Mobile,1,0,34.337862985558374,5,324,0,0
357.0431975133338,0,Travel,Credit Card,Desktop,0,0,31.639509732340088,2,137,0,0
29.63385843424912,3,Retail,Digital Wallet,Mobile,0,0,6.288364295281479,4,3230,0,0
217.22774454312503,11,Online,Bank Transfer,Mobile,0,0,12.399724019093705,2,1650,0,0
153.77772023453846,1,Food,Debit Card,Desktop,0,0,79.89707644362095,4,2415,0,0
179.30282956464953,11,Food,Credit Card,Mobile,0,0,45.67952078101203,0,1840,0,0
81.90293515663994,15,Retail,Bank Transfer,Desktop,0,0,74.90600197671978,4,464,0,0
157.35305227768282,1,Online,Debit Card,Desktop,0,0,81.76025633578561,2,996,0,0
299.3994873736348,16,Retail,Debit Card,Unknown,1,0,79.33738988251069,1,1381,0,0
585.3430823385125,1,Travel,Digital Wallet,Mobile,0,0,98.12170767228162,2,1648,0,0
437.78124782556205,3,Entertainment,Credit Card,Mobile,0,1,25.926637962886446,3,2081,0,0
795.9547372534669,5,Online,Debit Card,Desktop,0,0,7.277597772941347,2,630,0,0
80.20426886641485,22,Retail,Debit Card,Mobile,0,0,52.2651956838779,1,2932,0,0
411.69619101620344,6,Food,Credit Card,Mobile,0,0,96.33197340409126,4,1283,0,0
205.00260172150553,22,Food,Credit Card,Mobile,0,0,20.221765908543176,2,694,0,0
806.9408799653016,14,Online,Credit Card,Mobile,0,0,54.389523328713494,1,720,0,0
92.48948560654544,19,Retail,Debit Card,Desktop,0,0,40.960653422157144,1,2955,0,0
101.91655265423282,11,Food,Credit Card,Desktop,1,0,62.37058890376227,7,2253,0,0
29.817793633206648,4,Retail,Credit Card,Mobile,0,0,43.62017177365824,4,1852,0,0
487.16871729294206,13,Retail,Credit Card,Mobile,0,0,98.84916748266252,3,1404,0,0
7.726506504228315,15,Retail,Credit Card,Mobile,0,0,77.93080094025636,1,557,0,0
77.73979846610939,10,Other,Credit Card,Mobile,0,0,77.29715786527713,5,3539,0,0
195.1181359428623,11,Retail,Credit Card,Mobile,1,0,36.6922142048037,4,1006,0,0
252.52679273314783,18,Online,Digital Wallet,Mobile,0,1,76.52206579838877,1,1060,0,0
712.8512517647658,16,Retail,Credit Card,Unknown,0,0,52.177456162921054,1,927,0,0
435.12715145581507,23,Online,Debit Card,Desktop,1,2,85.72824960543193,2,922,0,0
23.07109669872093,6,Entertainment,Debit Card,Mobile,0,0,78.21904582681383,3,252,0,0
119.52440140450739,8,Retail,Debit Card,Desktop,0,0,67.01437288973284,2,1371,0,0
297.5757514519517,13,Food,Credit Card,Mobile,0,0,24.1153786347041,2,1039,0,0
246.06996210619266,19,Travel,Digital Wallet,Desktop,0,0,57.37208046118241,5,1785,0,1
699.4376297563061,11,Travel,Credit Card,Desktop,0,0,89.30796878199722,4,1992,1,1
503.8320362163861,14,Food,Credit Card,Mobile,0,0,62.3970059117528,5,980,0,0
9.24730436858856,11,Food,Credit Card,Mobile,1,0,83.1799913386183,3,1005,0,1
363.9403587272634,20,Entertainment,Credit Card,Mobile,0,1,53.3642731063806,2,1520,0,0
556.161712249624,20,Online,Credit Card,Mobile,0,0,84.28925213053166,2,789,0,0
115.63804642421464,22,Travel,Credit Card,Desktop,0,0,58.355865840875374,3,1145,0,1
521.3448935920385,12,Online,Credit Card,Mobile,0,0,85.12483753603017,3,3024,0,0
328.3282976383101,8,Online,Debit Card,Mobile,0,0,47.283127895737564,2,1841,0,0
29.812506886131864,23,Retail,Digital Wallet,Mobile,0,0,66.64876324706849,2,3445,0,0
151.57310991545495,6,Retail,Credit Card,Desktop,1,1,5.735476473361389,3,775,0,0
164.09417812942263,0,Food,Credit Card,Mobile,0,0,43.78207989656643,5,676,0,0
14.980358556226909,9,Food,Debit Card,Mobile,0,0,13.938059037781137,1,3476,0,0
336.8549797042496,5,Retail,Debit Card,Mobile,0,0,23.026642110140372,0,1503,0,0
170.28612881477832,14,Retail,Credit Card,Mobile,0,0,54.13144110371368,3,2335,0,0
107.28615449361195,14,Entertainment,Bank Transfer,Mobile,0,0,54.06670499442811,3,13,0,0
186.08868951356965,8,Entertainment,Digital Wallet,Unknown,0,0,79.93700251862487,4,2166,0,0
304.3316502176247,12,Retail,Debit Card,Mobile,0,0,47.505285866099676,2,3581,0,0
363.4844634266669,22,Online,Credit Card,Mobile,0,0,94.43174676540195,5,3590,0,1
187.3926275513607,0,Entertainment,Credit Card,Mobile,0,0,33.49561478998275,2,2783,1,0
310.2342512206867,8,Travel,Debit Card,Desktop,0,0,45.90226222271946,5,311,0,0
533.3030465695527,2,Entertainment,Credit Card,Mobile,0,1,77.03966994008361,3,2188,1,1
249.6942035938775,8,Retail,Credit Card,Desktop,0,1,65.71032481852224,3,550,0,0
74.54596096696608,19,Food,Credit Card,Desktop,0,0,16.680439204557917,2,1836,0,0
615.3455926567569,14,Retail,Credit Card,Tablet,0,0,51.89918953707119,5,1439,0,0
184.7023902878576,23,Retail,Credit Card,Mobile,0,1,7.57813073873378,1,1246,0,0
503.7891552191479,6,Travel,Digital Wallet,Mobile,0,0,14.932250013210203,2,429,0,0
170.2555444230327,3,Retail,Digital Wallet,Desktop,0,0,10.45772663051575,1,499,0,0
768.2243774645962,19,Entertainment,Debit Card,Mobile,0,0,9.502448519802487,3,815,0,0
676.6022527329613,16,Entertainment,Credit Card,Desktop,0,1,14.635151427320093,4,2917,0,0
75.31075545627795,21,Retail,Credit Card,Mobile,0,0,89.04415241477201,3,1201,0,0
441.4712852863066,3,Retail,Debit Card,Mobile,0,1,68.80763187094517,3,2655,0,0
343.61278487554426,18,Online,Debit Card,Tablet,0,0,67.54940649546778,5,3373,0,0
560.5894672597046,4,Retail,Debit Card,Tablet,0,1,89.58863972044603,1,2031,1,1
139.47703817403135,15,Travel,Credit Card,Mobile,0,0,69.78026062309979,3,2459,0,0
355.8154379995318,2,Food,Debit Card,Mobile,0,1,60.88791283987193,1,1764,0,0
467.5273460548763,10,Online,Digital Wallet,Mobile,0,0,74.53002478326367,4,2127,0,0
377.62184592693427,21,Online,Credit Card,Mobile,0,0,69.78517512698754,2,11,0,0
204.97755379973253,14,Online,Credit Card,Mobile,0,0,60.083643712271304,2,1558,0,0
461.7696533280302,18,Retail,Debit Card,Mobile,0,0,10.764721580394287,6,1166,0,0
69.1779496666327,20,Online,Debit Card,Unknown,0,0,7.019260448294052,4,1298,0,0
365.2626767387886,23,Retail,Credit Card,Mobile,0,0,16.488468129733526,4,3038,0,0
600.7071156288084,13,Retail,Digital Wallet,Desktop,0,0,62.130213389463066,4,2350,0,0
172.22843412593255,15,Food,Credit Card,Mobile,0,0,52.19115982458712,0,3171,0,0
638.5846636713876,23,Entertainment,Digital Wallet,Mobile,0,0,54.656939925088246,2,121,0,0
264.0304374644674,5,Retail,Credit Card,Mobile,0,0,38.56000578981751,1,2200,0,0
361.0147318065464,4,Retail,Credit Card,Mobile,0,0,82.29192701791123,1,686,0,0
133.33569033101438,20,Online,Bank Transfer,Desktop,0,0,74.21656686254407,2,2909,0,0
265.2196346817922,16,Online,Digital Wallet,Unknown,0,1,5.145928108968212,4,80,0,0
140.19157557177206,15,Entertainment,Digital Wallet,Mobile,0,0,20.028678467247463,2,1405,0,0
470.232630011963,1,Food,Credit Card,Desktop,1,0,54.57278862764727,2,1749,0,1
123.26398814616348,10,Online,Debit Card,Mobile,0,0,19.12896750405909,4,2286,0,0
241.34085015145595,3,Online,Credit Card,Mobile,0,2,14.114418346353641,2,31,0,0
350.9017646490115,5,Food,Credit Card,Mobile,1,1,0.9529853059582205,1,1872,0,1
259.9794738290545,6,Travel,Credit Card,Desktop,0,0,98.29559861673978,2,263,0,0
131.96393589820659,16,Retail,Credit Card,Mobile,0,0,23.133320012893897,1,2820,0,0
4.160075201008063,7,Food,Digital Wallet,Mobile,0,0,42.24400139836765,4,2583,0,0
167.76405656668547,0,Retail,Credit Card,Unknown,0,0,62.693416467163466,5,2974,0,0
131.19627081804845,14,Travel,Debit Card,Mobile,0,0,24.623274710041542,5,3421,0,0
436.54269615037146,19,Food,Debit Card,Mobile,0,0,81.39584277793287,0,3621,0,0
145.71781390066312,11,Retail,Credit Card,Desktop,1,1,59.25177056367414,3,57,0,0
301.21395465535335,14,Online,Digital Wallet,Mobile,0,0,68.47874060102687,3,637,0,0
9.077285511732235,22,Retail,Credit Card,Mobile,1,0,15.367708324399631,2,1956,0,0
87.86184967870325,21,Food,Digital Wallet,Mobile,0,1,72.26092678139477,1,1661,1,0
117.89089201363265,14,Online,Digital Wallet,Tablet,0,0,5.297300626318579,3,13,0,1
160.57269672581222,8,Food,Digital Wallet,Mobile,0,0,32.09457234042979,1,990,0,0
16.09479160415461,15,Travel,Debit Card,Mobile,0,0,43.05490280079167,5,741,1,0
209.36336777665454,1,Food,Credit Card,Mobile,0,0,9.512520638196442,1,1795,0,0
739.4175398749168,14,Online,Credit Card,Mobile,0,0,55.92243010013181,2,323,0,0
160.57906559151857,14,Other,Debit Card,Desktop,0,0,34.09388611717284,2,2901,0,0
59.91765239777561,6,Entertainment,Credit Card,Mobile,0,0,13.528521390684588,1,3617,0,0
214.1939732202666,20,Online,Bank Transfer,Mobile,0,0,28.546568040213582,7,2273,0,0
116.30158509275111,12,Retail,Debit Card,Mobile,1,0,58.02453158404228,5,520,0,0
83.70912014003322,22,Online,Credit Card,Unknown,0,0,22.531595172835893,3,1275,0,0
334.2500100130276,16,Other,Credit Card,Mobile,0,0,47.02703517924498,5,1663,0,0
377.25231301419154,10,Food,Credit Card,Mobile,0,0,69.04167278921291,0,2510,0,0
9.15034428315824,9,Online,Debit Card,Desktop,0,0,61.133923988687535,4,3266,0,0
22.745472193404005,0,Food,Credit Card,Desktop,0,0,76.40737307046122,4,2240,0,0
67.4844908545068,13,Retail,Debit Card,Desktop,0,0,69.19730830418315,4,3107,0,0
540.5763494206755,4,Online,Debit Card,Mobile,0,0,48.43842627089416,3,1239,0,0
304.5573186595656,7,Food,Credit Card,Mobile,0,1,51.968471336314536,2,201,0,0
560.0622802333573,0,Food,Debit Card,Mobile,0,0,26.47134661038162,0,2286,0,0
643.4903140503851,6,Entertainment,Debit Card,Desktop,0,0,93.2030324772604,5,267,0,0
75.2891881330865,1,Online,Credit Card,Mobile,0,0,90.19255803658193,4,1141,0,0
322.96708891672995,6,Online,Digital Wallet,Mobile,0,0,81.64147288430664,3,2247,0,0
243.37504636306082,6,Retail,Credit Card,Mobile,0,1,14.904108022196494,4,3613,0,0
1073.6642425365712,8,Food,Credit Card,Tablet,0,0,77.23110590590746,2,2959,0,0
485.872473430373,21,Other,Digital Wallet,Desktop,0,0,92.7519301464211,4,318,0,0
111.62472255577003,3,Food,Credit Card,Mobile,0,1,90.98091613878044,4,1463,0,0
136.6621321801277,22,Online,Credit Card,Mobile,0,0,90.50566821234585,2,59,0,0
331.93389607727175,6,Online,Debit Card,Mobile,0,0,67.39435207770657,2,2532,0,1
211.03909076016694,19,Entertainment,Debit Card,Mobile,0,0,25.0218752090408,5,57,0,0
76.90522358529101,17,Travel,Credit Card,Desktop,0,0,58.555533404418945,2,1435,0,0
276.67611287930225,12,Travel,Credit Card,Desktop,0,1,28.38220586420541,3,1404,0,0
43.971865272758,10,Entertainment,Credit Card,Desktop,0,0,80.07998451553364,1,1567,0,1
174.46440108431855,8,Food,Debit Card,Tablet,0,0,17.216729129499985,4,2602,1,0
656.1424905217694,13,Online,Debit Card,Mobile,0,0,21.639652384210905,4,1760,0,0
414.49192708483514,7,Online,Debit Card,Desktop,0,0,26.509203730858456,3,524,1,0
147.6082076050148,20,Travel,Debit Card,Desktop,0,0,59.42912158591254,2,1354,0,0
593.9832416670079,13,Online,Credit Card,Mobile,0,0,58.79736930428579,1,736,0,0
173.2104922942855,20,Food,Credit Card,Unknown,0,0,54.92943252331397,4,3611,0,0
108.3852603984791,16,Travel,Credit Card,Tablet,0,0,14.529732888869805,4,2008,0,0
606.9372231808971,13,Food,Credit Card,Desktop,0,0,46.34351315912304,2,3298,0,0
311.6730131053976,23,Online,Debit Card,Mobile,0,0,92.84687238452769,3,239,0,0
161.1738462979369,4,Travel,Debit Card,Mobile,0,1,93.8231493682591,1,145,0,0
92.89839657491754,9,Retail,Credit Card,Tablet,0,0,48.046276319914206,3,1583,0,0
112.68547601542723,5,Travel,Digital Wallet,Mobile,0,0,26.240213657273912,2,3313,1,0
264.8399192893009,9,Retail,Credit Card,Desktop,0,0,99.26738650386437,2,837,0,0
427.8532642594924,10,Food,Credit Card,Desktop,0,0,21.9960432115746,5,1147,0,0
722.8249921410392,23,Retail,Credit Card,Desktop,0,1,84.09371497524455,3,1808,0,1
269.57027214574236,5,Online,Debit Card,Mobile,0,1,29.467743236623456,3,3100,0,0
318.8907710071713,9,Retail,Credit Card,Mobile,0,0,90.99113866505468,2,1066,0,0
45.19277073654815,13,Food,Digital Wallet,Desktop,0,1,11.89384605252133,6,528,0,0
3.8623848705911348,19,Retail,Credit Card,Mobile,0,0,31.62901590823719,4,605,1,0
27.71817727166075,2,Other,Digital Wallet,Desktop,0,0,64.298413556354,2,2165,0,0
109.19723090394481,6,Food,Credit Card,Desktop,0,0,9.46740795914074,4,1079,0,0
164.55648838344808,1,Online,Debit Card,Mobile,1,1,39.17263375809077,1,2297,0,0
99.28503492331133,6,Online,Digital Wallet,Mobile,0,0,39.36797150978122,0,1286,0,0
231.13704773395165,16,Online,Credit Card,Desktop,0,0,51.12197016211356,3,2283,0,0
134.92856716525893,12,Online,Credit Card,Mobile,0,0,0.3642811021883685,2,169,0,0
78.31558594007707,20,Retail,Credit Card,Mobile,0,0,65.12740892741023,2,3154,0,0
122.26909861247937,8,Entertainment,Digital Wallet,Tablet,0,1,40.935027769042144,3,3539,0,0
23.03139917049982,12,Retail,Debit Card,Mobile,0,0,24.209793285668113,3,3454,0,0
376.6173677477268,14,Online,Debit Card,Tablet,0,0,20.625580697766253,2,2595,0,0
300.27515628731425,12,Other,Debit Card,Mobile,0,1,77.50333283220647,5,2426,0,0
143.26657343956532,16,Online,Credit Card,Desktop,0,0,28.630633642783256,1,1861,0,0
179.79969162876776,7,Retail,Credit Card,Mobile,0,0,67.72963421543642,1,2517,0,0
375.4161370115367,8,Travel,Credit Card,Mobile,0,0,0.9823351433701721,6,2513,0,0
350.82158433641155,8,Travel,Credit Card,Unknown,0,0,97.02971601694105,3,779,0,0
313.0080577139805,7,Retail,Bank Transfer,Mobile,0,0,8.038829891859312,2,1468,0,0
48.78712768375401,15,Retail,Debit Card,Mobile,0,0,40.45292022414508,5,3100,0,0
321.1796005779478,19,Travel,Digital Wallet,Desktop,0,0,66.76257091210344,2,201,1,1
78.97774696275506,6,Other,Credit Card,Desktop,0,0,62.42603480013358,1,2117,0,0
391.4646301993557,16,Food,Credit Card,Unknown,0,0,89.25035514470264,4,2898,0,1
338.2627313649488,6,Entertainment,Bank Transfer,Mobile,0,0,96.97170218717167,2,2776,0,1
164.4254839984146,5,Food,Credit Card,Mobile,0,0,71.97550753740511,3,1806,0,0
227.91675051644455,4,Entertainment,Credit Card,Mobile,0,1,63.877433633359956,2,2358,0,0
121.29498753132258,16,Other,Credit Card,Mobile,0,0,9.835255003685806,2,2477,0,0
341.57773763321217,7,Food,Credit Card,Mobile,0,0,44.06311826466967,3,2694,1,0
348.456018680688,0,Retail,Digital Wallet,Mobile,0,0,18.69901435820822,4,3123,0,0
130.17606040580503,15,Food,Credit Card,Desktop,1,0,37.962995518463735,5,3444,0,0
213.30485992873693,16,Other,Digital Wallet,Desktop,0,0,14.136453518127912,4,1160,0,0
45.55083234064775,2,Travel,Digital Wallet,Mobile,0,0,78.53554907725929,2,614,0,0
164.2196013949242,12,Food,Credit Card,Tablet,0,0,51.31391237310359,2,2665,0,0
108.12400958518572,7,Retail,Debit Card,Mobile,0,0,11.056816559872173,6,1180,0,0
34.633336731052395,15,Retail,Credit Card,Desktop,1,0,52.08066259184728,3,1131,0,0
451.88784276433216,23,Online,Credit Card,Tablet,0,0,32.94019309420986,4,3513,0,0
23.067560856944624,6,Travel,Digital Wallet,Mobile,0,1,50.13568868034605,3,3224,0,0
400.70763361954255,20,Travel,Credit Card,Mobile,0,0,25.68580960259782,4,606,0,1
188.91205639728543,14,Travel,Credit Card,Mobile,0,0,75.63805627580558,3,696,0,0
308.94125337458485,23,Other,Credit Card,Desktop,0,1,0.8127222426976499,6,2485,0,0
582.4705861973702,1,Retail,Credit Card,Mobile,0,2,14.02225751467766,2,3558,0,0
591.4933500381868,23,Online,Credit Card,Desktop,0,1,57.13444238363444,4,1215,0,0
89.06857664114304,1,Travel,Credit Card,Mobile,0,0,64.8287751083685,3,1361,0,0
323.121638154162,9,Online,Credit Card,Mobile,0,1,4.160219827134293,4,3225,0,0
89.0863841871022,4,Other,Digital Wallet,Unknown,0,0,66.62944334694912,0,2510,0,0
261.34376201139264,3,Travel,Credit Card,Desktop,0,0,20.15446959656745,1,3028,0,0
31.195556014746174,14,Retail,Credit Card,Mobile,0,0,14.751422939266057,5,3248,0,0
175.97693624186996,12,Retail,Credit Card,Mobile,1,0,2.0118510153937397,3,595,0,0
103.29682938237616,16,Online,Debit Card,Mobile,0,0,49.173107745352375,0,589,0,0
500.3346184979422,20,Retail,Debit Card,Desktop,0,0,75.23555222815129,4,328,0,0
226.32625299036394,22,Retail,Digital Wallet,Mobile,0,0,59.54707265548051,6,2894,0,0
251.28079862256067,0,Retail,Debit Card,Unknown,0,0,86.57728729319032,2,459,0,0
